ID,RELIABILITY,COST,OXIM,ECG,TEMP,ABP,PATIENT_STATUS,TIME_MS,TIME (ms),"0,9","0,47",,reliability,cost
236,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290395415,236567,1,1,,,
237,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290396438,237590,1,1,,,
238,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290397461,238613,1,1,,,
239,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290398484,239636,1,1,,,
240,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290399507,240659,1,1,,,
241,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290400530,241682,1,1,,,
242,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290401553,242705,1,1,,,
243,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290402576,243728,1,1,,,
244,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290403599,244751,1,1,,,
245,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290404622,245774,1,1,,,
246,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290405645,246797,1,1,,,
247,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290406668,247820,1,1,,,
248,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290407691,248843,1,1,,,
249,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290408714,249866,1,1,,,
250,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290409737,250889,1,1,,,
251,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290410760,251912,1,1,,,
252,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290411783,252935,1,1,,,
253,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290412806,253958,1,1,,,
254,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290413829,254981,1,1,,,
255,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290414852,256004,1,1,,,
256,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290415875,257027,1,1,,,
257,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290416898,258050,1,1,,,
258,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290417921,259073,1,1,,,
259,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290418944,260096,1,1,,,
260,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290419967,261119,1,1,,,
261,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290420990,262142,1,1,,,
262,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290422013,263165,1,1,,,
263,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290423036,264188,1,1,,,
264,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290424059,265211,1,1,,,
265,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290425082,266234,1,1,,,
266,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290426105,267257,1,1,,,
267,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290427128,268280,1,1,,,
268,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290428151,269303,1,1,,,
269,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290429174,270326,1,1,,,
270,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290430197,271349,1,1,,,
271,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290431220,272372,1,1,,,
272,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290432243,273395,1,1,,,
273,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290433266,274418,1,1,,,
274,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290434289,275441,1,1,,,
275,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290435312,276464,1,1,,,
276,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290436335,277487,1,1,,,
277,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290437358,278510,1,1,,,
278,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290438381,279533,1,1,,,
279,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290439404,280556,1,1,,,
280,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290440427,281579,1,1,,,
281,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290441450,282602,1,1,,,
282,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290442473,283625,1,1,,,
283,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290443496,284648,1,1,,,
284,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290444519,285671,1,1,,,
285,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290445542,286694,1,1,,,
286,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290446565,287717,1,1,,,
287,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290447588,288740,1,1,,,
288,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290448611,289763,1,1,,,
289,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290449634,290786,1,1,,,
290,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290450657,291809,1,1,,,
291,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290451680,292832,1,1,,,
292,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290452703,293855,1,1,,,
293,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290453726,294878,1,1,,,
294,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290454749,295901,1,1,,,
295,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290455772,296924,1,1,,,
296,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290456795,297947,1,1,,,
297,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290457818,298970,1,1,,,
